Имя тега;Метка времени;Значение;Статус.Качество;Статус.Код;Статус.Описание;Аннотация
"KRAZ.AP.PM.TM3.DOZA11.T.M.3_DOZ_DB100_W_5_Weight.PV.R_HH";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM3.DOZA11.T.F.3_DOZ_DB100_W_5_FeedRate.PV.R_LL";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM3.DOZA11.T.F.3_DOZ_DB100_W_5_FeedRate.PV.R_LO";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM3.DOZI03.T.M.3_DOZ_DB100_W_6_Weight.PV.R_HH";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM3.DOZI03.T.F.3_DOZ_DB100_W_6_FeedRate.PV.R_LL";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM3.DOZI03.T.F.3_DOZ_DB100_W_6_FeedRate.PV.R_LO";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Day.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Day_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Day_REC1.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Day_REC1_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Day_REC2.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Day_REC2_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Day_REC3.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Day_REC3_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Day_REC4.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Day_REC4_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Day_REC5.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Day_REC5_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Day_REC6.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Day_REC6_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Day_REC7.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Day_REC7_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_1.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_1_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_1_REC1.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_1_REC1_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_1_REC2.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_1_REC2_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_1_REC3.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_1_REC3_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_1_REC4.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_1_REC4_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_1_REC5.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_1_REC5_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_1_REC6.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_1_REC6_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_1_REC7.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_1_REC7_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_2.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_2_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_2_REC1.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_2_REC1_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_2_REC2.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_2_REC2_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_2_REC3.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_2_REC3_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_2_REC4.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_2_REC4_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_2_REC5.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_2_REC5_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_2_REC6.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_2_REC6_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_2_REC7.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_2_REC7_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_3.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_3_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_3_REC1.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_3_REC1_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_3_REC2.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_3_REC2_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_3_REC3.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_3_REC3_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_3_REC4.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_3_REC4_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_3_REC5.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_3_REC5_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_3_REC6.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_3_REC6_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_3_REC7.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.SMES04.T.M.4_COMMON_PROD_Prod_Shift_3_REC7_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA18.T.F.4_DOZ_DB100_W_1_FeedRate.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA18.T.F.4_DOZ_DB100_W_1_SPFeedRate.PV.R_T";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA18.T.M.4_DOZ_DB100_W_1_Weight.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA20.T.F.4_DOZ_DB100_W_2_FeedRate.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA20.T.F.4_DOZ_DB100_W_2_SPFeedRate.PV.R_T";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA20.T.M.4_DOZ_DB100_W_2_Weight.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA16.T.F.4_DOZ_DB100_W_3_FeedRate.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA16.T.F.4_DOZ_DB100_W_3_SPFeedRate.PV.R_T";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA16.T.M.4_DOZ_DB100_W_3_Weight.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA14.T.F.4_DOZ_DB100_W_4_FeedRate.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA14.T.F.4_DOZ_DB100_W_4_SPFeedRate.PV.R_T";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA14.T.M.4_DOZ_DB100_W_4_Weight.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA12.T.F.4_DOZ_DB100_W_5_FeedRate.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA12.T.F.4_DOZ_DB100_W_5_SPFeedRate.PV.R_T";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA12.T.M.4_DOZ_DB100_W_5_Weight.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZR04.T.F.4_DOZ_DB100_W_6_FeedRate.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZR04.T.F.4_DOZ_DB100_W_6_SPFeedRate.PV.R_T";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZR04.T.T.4_DOZ_DB100_W_6_Temp_Flex2.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZR04.T.M.4_DOZ_DB100_W_6_Weight.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA18.T.M.4_DOZ_DB100_W_1_Weight.PV.R_HH";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA18.T.F.4_DOZ_DB100_W_1_FeedRate.PV.R_LL";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA18.T.F.4_DOZ_DB100_W_1_FeedRate.PV.R_LO";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA20.T.M.4_DOZ_DB100_W_2_Weight.PV.R_HH";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA20.T.F.4_DOZ_DB100_W_2_FeedRate.PV.R_LL";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA20.T.F.4_DOZ_DB100_W_2_FeedRate.PV.R_LO";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA16.T.M.4_DOZ_DB100_W_3_Weight.PV.R_HH";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA16.T.F.4_DOZ_DB100_W_3_FeedRate.PV.R_LL";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA16.T.F.4_DOZ_DB100_W_3_FeedRate.PV.R_LO";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA14.T.M.4_DOZ_DB100_W_4_Weight.PV.R_HH";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA14.T.F.4_DOZ_DB100_W_4_FeedRate.PV.R_LL";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA14.T.F.4_DOZ_DB100_W_4_FeedRate.PV.R_LO";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA12.T.M.4_DOZ_DB100_W_5_Weight.PV.R_HH";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA12.T.F.4_DOZ_DB100_W_5_FeedRate.PV.R_LL";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZA12.T.F.4_DOZ_DB100_W_5_FeedRate.PV.R_LO";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZR04.T.M.4_DOZ_DB100_W_6_Weight.PV.R_HH";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZR04.T.F.4_DOZ_DB100_W_6_FeedRate.PV.R_LL";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM4.DOZR04.T.F.4_DOZ_DB100_W_6_FeedRate.PV.R_LO";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Day.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Day_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Day_REC1.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Day_REC1_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Day_REC2.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Day_REC2_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Day_REC3.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Day_REC3_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Day_REC4.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Day_REC4_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Day_REC5.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Day_REC5_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Day_REC6.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Day_REC6_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Day_REC7.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Day_REC7_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Shift_1.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Shift_1_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Shift_1_REC1.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Shift_1_REC1_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Shift_1_REC2.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Shift_1_REC2_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Shift_1_REC3.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Shift_1_REC3_prev.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.AP.PM.TM5.SMES05.T.M.5_COMMON_PROD_Prod_Shift_1_REC4.PV.R";Wed Jul 26 2023 07:07:57 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
